,State,City,name,cat,price,rating,review,BusinessType,Total
2, ks,shawnee,Massage Heights Lenexa City Center,Massage,$$,4.5,34,spa,573
3, ks,shawnee,Spa On Penn,Day Spas,$$,4.5,90,spa,573
4, ks,shawnee,Sunlight Day Spa,Day Spas,$$$,4.0,58,spa,573
5, ks,shawnee,Milagro Midwestern Spa & Collective,Day Spas,$$,4.5,18,spa,573
6, ks,shawnee,Blue Orchid Spa,Skin Care,$$,5.0,6,spa,573
7, ks,shawnee,The Spa At Briarcliff,Day Spas,$$$,4.0,48,spa,573
8, ks,shawnee,Take a Break Massage Therapy Spa,Saunas,$$,4.5,10,spa,573
9, ks,shawnee,Radiance: Beautiful Skin,Day Spas,$$,5.0,7,spa,573
10, ks,shawnee,Blu Bird Spa,Massage,$$,4.5,39,spa,573
11, ks,shawnee,Green Leaf Massage + Day Spa,Massage,$$,4.5,24,spa,573
12, ks,shawnee,Oleander Aesthetics,Day Spas,$$,5.0,30,spa,573
13, ks,shawnee,BELLA BAR,Waxing,$$,5.0,8,spa,573
14, ks,shawnee,Salon Savvy,Hair Salons,$$,5.0,17,spa,573
15, ks,shawnee,Par Exsalonce,Day Spas,$$,4.0,78,spa,573
16, ks,shawnee,Celsius Tannery,Spray Tanning,$$,5.0,6,spa,573
17, ks,shawnee,Lotus Yoga & Wellness Spa,Yoga,$$,4.5,13,spa,573
18, ks,shawnee,Westwood Spa,Massage Therapy,0,4.0,6,spa,573
19, ks,shawnee,The Laya Center,Massage,$$,5.0,9,spa,573
20, ks,shawnee,Bodywork Lounge,Massage,0,5.0,1,spa,573
21, ks,shawnee,Lu Lavender Massage,Massage,0,5.0,2,spa,573
22, ks,shawnee,Terry Binns Spa,Day Spas,$$,4.5,7,spa,573
23, ks,shawnee,Dream Massage,Massage,0,4.5,3,spa,573
24, ks,shawnee,Mama Bear Massage,Massage Therapy,0,5.0,5,spa,573
25, ks,shawnee,Solaris Massage,Massage,$$,4.0,43,spa,573
26, ks,shawnee,Fusion Spa,Massage Therapy,$,4.0,6,spa,573
27, ks,shawnee,rsvp Med Spa,Medical Spas,$$,4.5,15,spa,573
28, ks,shawnee,Vottero Paris,Hair Stylists,$$,4.5,6,spa,573
29, ks,shawnee,Rejuvenate With Ken,Massage Therapy,0,5.0,1,spa,573
30, ks,shawnee,Mass Relaxation,Massage,0,5.0,2,spa,573
31, ks,shawnee,Lulu Salon & Spa,Hair Salons,$$,4.5,16,spa,573
32, ks,shawnee,Gloss Spa,Waxing,$$,4.5,26,spa,573
33, ks,shawnee,Face & Body Skincare by Heidi,Skin Care,0,5.0,1,spa,573
34, ks,shawnee,Lush Nails Spa,Nail Salons,$,4.0,5,spa,573
35, ks,shawnee,The Spa at Argosy Casino,Day Spas,0,5.0,1,spa,573
36, ks,shawnee,KMC Dermatology - Shawnee,Dermatologists,0,2.0,4,spa,573
37, ks,shawnee,Amy's Hand & Foot Spa,Nail Salons,$$,4.0,35,spa,573
38, ks,shawnee,Bella Threading salon and spa,Waxing,0,5.0,3,spa,573
39, ks,shawnee,Sedona Healing Arts,Massage,$$,5.0,4,spa,573
40, ks,shawnee,Journey's Massage Studio,Massage Therapy,0,4.5,7,spa,573
41, ks,shawnee,Hello Beautiful,Hair Salons,$$,4.5,12,spa,573
42, ks,shawnee,The Therapy House,Massage Therapy,$$,3.5,27,spa,573
43, ks,shawnee,Asian Massage,Massage,0,5.0,1,spa,573
44, ks,shawnee,Alpha Nails Salon,Nail Salons,$$,4.5,11,spa,573
45, ks,shawnee,Select Chiropractic,Chiropractors,0,5.0,3,spa,573
46, ks,shawnee,Mystic Salon & Spa,Hair Salons,0,5.0,1,spa,573
47, ks,shawnee,Body Therapy By Betty,Massage Therapy,0,5.0,6,spa,573
48, ks,shawnee,Zen Massage - Olathe,Massage,$$,4.0,31,spa,573
49, ks,shawnee,Bon Vivant Massage and Body Treatments,Massage Therapy,0,5.0,1,spa,573
50, ks,shawnee,Hagoyah,Hair Salons,$$,5.0,17,spa,573
51, ks,shawnee,Envy Nails & Spa,Nail Salons,$$,4.0,36,spa,573
52, ks,shawnee,Hoopla - Fairway,Nail Salons,$$,4.0,46,spa,573
53, ks,shawnee,Spa Therapy,Massage,$$$,5.0,1,spa,573
54, ks,shawnee,Imagine Wholeness,Massage Therapy,0,5.0,28,spa,573
55, ks,shawnee,Elite Wellness Solutions,Chiropractors,0,5.0,1,spa,573
56, ks,shawnee,Petrichor Bodywork,Massage Therapy,0,5.0,2,spa,573
57, ks,shawnee,Longlife Foot Massage,Massage,$,4.0,14,spa,573
58, ks,shawnee,Solera Salon & Spa,Day Spas,$$,4.0,4,spa,573
59, ks,shawnee,New You Health Studio,Massage Therapy,$$,3.5,3,spa,573
60, ks,shawnee,Bona Terra Salon,Hair Salons,$$$$,4.5,7,spa,573
61, ks,shawnee,Centered Spirit,Massage Therapy,0,5.0,2,spa,573
62, ks,shawnee,Wellness Works Massage Therapy,Massage Therapy,0,5.0,1,spa,573
63, ks,shawnee,Holly's Esthetics,Hair Removal,$$,5.0,6,spa,573
64, ks,shawnee,Infused Cosmetic and IV Rejuvenation,Medical Spas,0,5.0,1,spa,573
65, ks,shawnee,Tri Health and Massage,Massage Therapy,0,5.0,1,spa,573
66, ks,shawnee,Codie Lea,Massage Therapy,0,5.0,2,spa,573
67, ks,shawnee,Sunrise Salon Studio,Hair Salons,0,4.5,7,spa,573
68, ks,shawnee,Le Le Nails,Nail Salons,$$,3.0,22,spa,573
69, ks,shawnee,L'acqua Nails and Lashes,Nail Salons,0,4.5,21,spa,573
70, ks,shawnee,The Spring In Winter Massage,Massage Therapy,0,5.0,1,spa,573
71, ks,shawnee,Marchelon Professional Massage Therapy,Massage Therapy,0,5.0,3,spa,573
72, ks,shawnee,Relax Asian Massage,Massage,0,5.0,1,spa,573
73, ks,shawnee,A Shear Thing,Hair Extensions,$$,4.0,22,spa,573
74, ks,shawnee,Sweet D Nail Salon,Nail Salons,$,4.0,11,spa,573
75, ks,shawnee,Heartsong Bodywork,Reflexology,0,5.0,7,spa,573
76, ks,shawnee,REHAB A Salon and Spa Collective,Hair Salons,$$,4.5,12,spa,573
77, ks,shawnee,Another Day Massage,Massage,$$,5.0,2,spa,573
78, ks,shawnee,Hung Fu Foot Massage,Massage,$$,4.0,26,spa,573
79, ks,shawnee,Kenlee's Skin Shop,Skin Care,$$,5.0,15,spa,573
80, ks,shawnee,Body Basics,Medical Spas,0,5.0,2,spa,573
81, ks,shawnee,Chinese Massage,Massage,0,1.0,1,spa,573
82, ks,shawnee,Glowing Massage Therapy with Kristen Thomas,Yoga,0,5.0,1,spa,573
83, ks,shawnee,Serenity Massage Studio,Massage,0,5.0,2,spa,573
84, ks,shawnee,Ahhh Therapeutic Massage,Massage,0,5.0,1,spa,573
85, ks,shawnee,Aspen Salon,Hair Salons,0,5.0,1,spa,573
86, ks,shawnee,Integrated Bodywork By Jennifer,Massage,$$,5.0,1,spa,573
87, ks,shawnee,Kristen Daschke | Revolutionary Wellness,Massage Therapy,0,5.0,1,spa,573
88, ks,shawnee,Associated Plastic Surgeons,Medical Spas,0,5.0,7,spa,573
89, ks,shawnee,The Gents Place Leawood,Men's Hair Salons,$$,4.0,84,spa,573
90, ks,shawnee,Highered Hands,Massage,0,4.0,1,spa,573
91, ks,shawnee,Victoria's Salon & Spa,Hair Salons,$$,3.5,10,spa,573
92, ks,shawnee,Alliance Massage Therapy,Massage Therapy,0,5.0,1,spa,573
93, ks,shawnee,Touchpoint Integrative Wellness Center,Chiropractors,0,5.0,3,spa,573
94, ks,shawnee,"West Plaza Nails, Salon & Spa",Day Spas,$$,4.0,48,spa,573
95, ks,shawnee,Indulge Salon & Day Spa,Day Spas,$$,3.5,16,spa,573
96, ks,shawnee,Waldo Wellness Group,Chiropractors,0,4.0,15,spa,573
97, ks,shawnee,Practical Healing,Massage Therapy,0,4.0,1,spa,573
98, ks,shawnee,Hair Club,Cosmetic Surgeons,0,5.0,1,spa,573
99, ks,shawnee,HealthSource Sport+Spine,Chiropractors,0,5.0,1,spa,573
100, ks,shawnee,Ulta Beauty,Cosmetics & Beauty Supply,$$,3.5,7,spa,573
101, ks,shawnee,Massage Envy - Prairie Village,Massage,$$,3.0,11,spa,573
102, ks,shawnee,Adjust Your Health Chiropractic & Massage Therapy,Chiropractors,0,5.0,4,spa,573
103, ks,shawnee,Bikram Yoga,Yoga,0,3.5,21,spa,573
104, ks,shawnee,Primp,Hair Salons,$$,4.5,5,spa,573
105, ks,shawnee,Salon Exposé,Hair Salons,$$$,4.5,6,spa,573
106, ks,shawnee,Envy Nails,Nail Salons,$$,4.0,24,spa,573
107, ks,shawnee,Relax Spa,Massage,0,2.0,4,spa,573
108, ks,shawnee,Nail Society,Nail Salons,0,4.5,11,spa,573
109, ks,shawnee,Nail Perfection & Spa,Nail Salons,$$,4.0,86,spa,573
110, ks,shawnee,Specialists In Sports and Orthopedic Rehabilitation,Physical Therapy,0,4.0,4,spa,573
111, ks,shawnee,"Gary McCarthy, Massage",Massage,$$,5.0,3,spa,573
112, ks,shawnee,TaiChi Massage,Massage,0,3.5,8,spa,573
113, ks,shawnee,Tips N' Toes,Nail Salons,$$,4.0,22,spa,573
114, ks,shawnee,"Dennis Hayden, LMT",Waxing,$$,4.5,3,spa,573
115, ks,shawnee,Creative Nails Midtown,Nail Salons,0,5.0,1,spa,573
116, ks,shawnee,Tomahawk Hairstyling,Skin Care,$$,3.5,3,spa,573
117, ks,shawnee,Life Spring Med Spa,Skin Care,$$,5.0,1,spa,573
118, ks,shawnee,Crossroads Chiropractic & Wellness Center,Chiropractors,0,4.5,39,spa,573
119, ks,shawnee,Nail Art,Nail Salons,$$,3.5,30,spa,573
120, ks,shawnee,95 Massage Therapy,Massage Therapy,0,3.5,2,spa,573
121, ks,shawnee,Salon Avanti,Hair Salons,$$,5.0,1,spa,573
122, ks,shawnee,Shear Madness Haircuts for Kids,Kids Hair Salons,$$,3.0,24,spa,573
123, ks,shawnee,Studio One,Hair Salons,$$,5.0,5,spa,573
124, ks,shawnee,Lather & Lash Studio,Hair Extensions,$$,4.0,4,spa,573
125, ks,shawnee,Salon Ami,Hair Salons,0,4.5,4,spa,573
126, ks,shawnee,Salon 103,Hair Salons,0,4.0,1,spa,573
127, ks,shawnee,Blush Nail Lounge,Nail Salons,$$,5.0,46,spa,573
128, ks,shawnee,Luse Hairs Salon,Hair Stylists,0,5.0,5,spa,573
129, ks,shawnee,Advanced Aesthetic Solutions,Medical Spas,0,4.0,7,spa,573
130, ks,shawnee,Natural Nails,Nail Salons,$$,4.0,34,spa,573
131, ks,shawnee,B & P Nails,Nail Salons,$$,5.0,8,spa,573
132, ks,shawnee,Fabulous Nails & Hair,Nail Salons,0,3.5,8,spa,573
133, ks,shawnee,Integrite Salon,Hair Salons,$$$,4.5,7,spa,573
134, ks,shawnee,Dinges Pam,Massage,$$,4.0,1,spa,573
135, ks,shawnee,Plaza Aesthetics & Wellness,Medical Spas,$$,4.5,9,spa,573
136, ks,shawnee,Sola Studio 306,Hair Salons,$$,3.5,3,spa,573
137, ks,shawnee,Brookside Nails,Nail Salons,0,4.5,6,spa,573
138, ks,shawnee,U - Wellness Massage,Reflexology,0,4.5,18,spa,573
139, ks,shawnee,Beauty Brands Salon Spa Superstore,Day Spas,$$,3.5,13,spa,573
140, ks,shawnee,Diva Nails,Nail Salons,$$,4.0,10,spa,573
141, ks,shawnee,Salon Z,Hair Salons,0,4.0,6,spa,573
142, ks,shawnee,Waldo Nails,Nail Salons,$$,4.0,103,spa,573
143, ks,shawnee,Halo Nail Bar,Nail Salons,0,4.5,4,spa,573
144, ks,shawnee,ArchiTexture Salon,Hair Salons,0,5.0,3,spa,573
145, ks,shawnee,"Kyra Wiggins, LMT",Massage Therapy,0,5.0,1,spa,573
146, ks,shawnee,Five Star Nails and Spa,Nail Salons,$$,3.5,3,spa,573
147, ks,shawnee,Xiphium,Hair Salons,$$$,4.0,24,spa,573
148, ks,shawnee,Star Nails and Spa,Nail Salons,$$,3.5,18,spa,573
149, ks,shawnee,Lavish Nails,Nail Salons,$$,4.0,40,spa,573
150, ks,shawnee,Skyline Downtown Salon,Hair Salons,$$,4.5,172,spa,573
151, ks,shawnee,Hairem,Nail Salons,$$,4.0,7,spa,573
152, ks,shawnee,Hi Dow,Massage,$$,2.5,2,spa,573
153, ks,shawnee,Salon Bond,Waxing,$$,5.0,2,spa,573
154, ks,shawnee,Oliver's Hair Salon,Day Spas,$$,3.5,16,spa,573
155, ks,shawnee,True Nails,Nail Salons,$$,4.5,88,spa,573
156, ks,shawnee,Solace Skincare,Day Spas,$$,2.0,4,spa,573
157, ks,shawnee,HELM Salon,Hair Salons,0,5.0,3,spa,573
158, ks,shawnee,Your Natural Image,Hair Extensions,$$,3.5,13,spa,573
159, ks,shawnee,Hair By Emily Mae,Hair Stylists,0,5.0,2,spa,573
160, ks,shawnee,Rose Nails,Nail Salons,$$,3.0,27,spa,573
161, ks,shawnee,Paul Mitchell The School Overland Park,Cosmetology Schools,$,3.5,27,spa,573
162, ks,shawnee,Nail Envogue,Nail Salons,$$$,4.0,13,spa,573
163, ks,shawnee,Delphinium Salon,Hair Stylists,0,4.0,4,spa,573
164, ks,shawnee,Shampoo by Salon LaRon,Hair Salons,$$,4.0,6,spa,573
165, ks,shawnee,Pink Nails,Nail Salons,0,3.0,12,spa,573
166, ks,shawnee,Anthony Vince' Nail Spa,Nail Salons,$$,3.0,5,spa,573
167, ks,shawnee,Elite Sports Medicine and Physical Therapy,Physical Therapy,0,4.5,7,spa,573
168, ks,shawnee,Touch of Essence,Massage,$$,2.0,4,spa,573
169, ks,shawnee,Salon Burget,Nail Salons,$$,3.5,11,spa,573
170, ks,shawnee,Creative Nails,Nail Salons,$,3.5,34,spa,573
171, ks,shawnee,Honeycomb Salon,Eyebrow Services,0,5.0,1,spa,573
172, ks,shawnee,Soffia Via,Hair Salons,$$,4.5,13,spa,573
173, ks,shawnee,Petra de Salon & Spa,Eyelash Service,$$,3.5,5,spa,573
174, ks,shawnee,Healthy Massage,Massage Therapy,$$,3.0,2,spa,573
175, ks,shawnee,Oomph Salon,Hair Salons,$$,4.0,7,spa,573
176, ks,shawnee,Sunflower Dermatology And Medical Day Spa,Dermatologists,$$$,3.5,29,spa,573
177, ks,shawnee,The Health & Wellness Clinic,Chiropractors,0,3.0,2,spa,573
178, ks,shawnee,CK Nails,Nail Salons,$$,3.5,20,spa,573
179, ks,shawnee,Highlights Hair Salon,Hair Salons,$$,5.0,6,spa,573
180, ks,shawnee,Essnails,Nail Salons,$$,3.5,31,spa,573
181, ks,shawnee,Ideal Image Westport,Laser Hair Removal,$$$,2.0,14,spa,573
182, ks,shawnee,Princess Nails,Nail Salons,$$,3.0,15,spa,573
183, ks,shawnee,Roots & Branches Salon,Hair Salons,$$,4.5,52,spa,573
184, ks,shawnee,Hairpins,Hair Salons,$$,4.5,31,spa,573
185, ks,shawnee,Sassy Nails,Nail Salons,$$,4.0,151,spa,573
186, ks,shawnee,Nail Spa 39,Nail Salons,$,3.5,33,spa,573
187, ks,shawnee,Posh Nails,Nail Salons,$$,3.0,21,spa,573
188, ks,shawnee,Ulta Beauty,Cosmetics & Beauty Supply,$$,3.5,20,spa,573
189, ks,shawnee,City Looks Salon,Hair Salons,$$,3.5,3,spa,573
190, ks,shawnee,Debbie Price Massage Therapy Services,Massage Therapy,0,1.0,1,spa,573
191, ks,shawnee,Eclektica Salon,Hair Salons,$$,4.0,22,spa,573
192, ks,shawnee,Bella Nails & Spa,Nail Salons,$$,2.5,41,spa,573
193, ks,shawnee,Salon Beyond,Hair Salons,$$,4.5,26,spa,573
194, ks,shawnee,Real Tech Nails,Nail Salons,$$,3.0,16,spa,573
195, ks,shawnee,King's Spa,Day Spas,0,1.0,1,spa,573
196, ks,shawnee,Blades Salon & Spa,Nail Salons,$$,1.0,1,spa,573
197, ks,shawnee,Mitsu Sato Salon,Hair Extensions,$$,3.5,3,spa,573
198, ks,shawnee,Lindsey's Nails,Nail Salons,0,2.5,3,spa,573
199, ks,shawnee,Island Tan Salon & Spa,Spray Tanning,0,3.0,8,spa,573
0, ks,stafford,The Station,Massage,0,5.0,1,spa,12
1, ks,stafford,Anima Bella,Day Spas,0,3.5,3,spa,12
2, ks,stafford,Bodyworks,Massage,0,5.0,1,spa,12
3, ks,stafford,Gardner Reflexology & Massage,Massage,0,5.0,1,spa,12
4, ks,stafford,All That Jazz A Unique Salon,Massage,$$,5.0,3,spa,12
5, ks,stafford,Schroeder Family Chiropractic,Chiropractors,0,5.0,2,spa,12
6, ks,stafford,Haydens &,Hair Salons,0,5.0,1,spa,12
7, ks,stafford,Feel-N-Good Massage Therapy,Massage Therapy,0,5.0,1,spa,12
8, ks,stafford,Edge Salon & Day Spa,Nail Salons,$$,3.0,4,spa,12
9, ks,stafford,Platinum Salon & Day Spa,Nail Salons,0,2.5,2,spa,12
10, ks,stafford,Phoenician Salon & Day Spa,Day Spas,$$,1.0,2,spa,12
11, ks,stafford,Holly Hooker - The Strand,Hair Stylists,0,1.0,1,spa,12
0, ks,washington,Salon One & Spa,Nail Salons,$$,4.5,8,spa,22
1, ks,washington,Shear Dynamics Salon & Spa Above the Plaza,Massage,$$$,3.5,12,spa,22
2, ks,washington,Sunflower Skin Studio,Waxing,0,5.0,3,spa,22
3, ks,washington,Manhattan Healthworks,Massage Therapy,0,5.0,1,spa,22
4, ks,washington,KS Massage,Massage,0,3.5,5,spa,22
5, ks,washington,Planet Beach Spray & Spa,Day Spas,$$,2.0,10,spa,22
6, ks,washington,Nichols Chiropractic,Chiropractors,0,5.0,3,spa,22
7, ks,washington,Hair Experts Salon & Spa,Day Spas,$$$,3.5,9,spa,22
8, ks,washington,Body First,Gyms,0,4.5,7,spa,22
9, ks,washington,Pamper Me Pretty,Hair Salons,0,3.0,2,spa,22
10, ks,washington,Max Bodyworks,Massage,$$,1.0,1,spa,22
11, ks,washington,Infinity Nails,Nail Salons,$$,4.0,25,spa,22
12, ks,washington,Element Nails Lounge,Nail Salons,$$,4.0,49,spa,22
13, ks,washington,J Salon,Nail Salons,$$,3.5,3,spa,22
14, ks,washington,Trisha's Studio 24,Nail Salons,$$,5.0,2,spa,22
15, ks,washington,K's Nail Salon,Nail Salons,$$,2.5,10,spa,22
16, ks,washington,Toes & Tips,Nail Salons,$$,3.0,34,spa,22
17, ks,washington,Manhattan Nails,Nail Salons,0,3.5,4,spa,22
18, ks,washington,Da VI Nails,Nail Salons,$$,3.0,7,spa,22
19, ks,washington,Totally You,Hair Salons,0,5.0,1,spa,22
0, ks,wichita,Serenity Spa - Massage and Advanced Aesthetics,Day Spas,$$,5.0,10,spa,175
1, ks,wichita,Bohemia Healing Spa,Massage Therapy,$$,4.5,14,spa,175
2, ks,wichita,Himalayas Spa,Day Spas,$,4.5,10,spa,175
3, ks,wichita,Beau Monde Spa and Boutique,Massage,$$$,4.5,12,spa,175
4, ks,wichita,Healing Waters,Day Spas,$$$,4.0,44,spa,175
5, ks,wichita,Remedy Massage & Spa,Massage Therapy,0,5.0,2,spa,175
6, ks,wichita,Fresh Spa Market,Massage,$$,4.5,20,spa,175
7, ks,wichita,Beau Monde West Spa,Day Spas,$$,4.5,6,spa,175
8, ks,wichita,The Pushy Goat,Day Spas,$$,5.0,4,spa,175
9, ks,wichita,TankHouse Float & Massage,Massage Therapy,0,5.0,9,spa,175
10, ks,wichita,Opti-Life,Gyms,0,4.5,8,spa,175
11, ks,wichita,Sveta's Skin & Body Therapy,Day Spas,$$$,4.0,11,spa,175
12, ks,wichita,Relax Massage & Spa,Massage Therapy,0,5.0,1,spa,175
13, ks,wichita,Ageless MedSpa,Medical Spas,0,5.0,1,spa,175
14, ks,wichita,Light and Sound Spa,Reflexology,0,5.0,6,spa,175
15, ks,wichita,Progressions Salon & Day Spa,Nail Salons,$$$,4.0,9,spa,175
16, ks,wichita,SpaRenity Nails & Organics,Nail Salons,$$,4.0,65,spa,175
17, ks,wichita,Spa MD,Medical Spas,0,5.0,1,spa,175
18, ks,wichita,China Foot Spa,Reflexology,0,5.0,9,spa,175
19, ks,wichita,Kneaded Relief by Theresa,Massage Therapy,0,5.0,1,spa,175
20, ks,wichita,"Wichita Vision Institute, P.A",Ophthalmologists,$$$,5.0,5,spa,175
21, ks,wichita,Deluxe Nails & Organic Spa,Nail Salons,0,4.5,7,spa,175
22, ks,wichita,Salon Brands,Hair Salons,0,5.0,2,spa,175
23, ks,wichita,Wichita Holistic,Acupuncture,0,5.0,1,spa,175
24, ks,wichita,Healing Pathway Therapeutic Massage,Massage,0,5.0,2,spa,175
25, ks,wichita,Salon Platinum,Hair Stylists,0,5.0,1,spa,175
26, ks,wichita,Wen Health and Wellness,Acupuncture,0,5.0,1,spa,175
27, ks,wichita,Hawaiian Nails And Spa,Massage,$$,4.0,27,spa,175
28, ks,wichita,Therapeutic Massage Group,Massage Therapy,0,5.0,1,spa,175
29, ks,wichita,Salon Lavish,Hair Extensions,0,5.0,2,spa,175
30, ks,wichita,Derby Derm,Weight Loss Centers,$$$,3.0,4,spa,175
31, ks,wichita,Serena Nails And Spa,Nail Salons,0,5.0,3,spa,175
32, ks,wichita,HALO Day Spa,Day Spas,$$,5.0,1,spa,175
33, ks,wichita,Dynamic Bodyworks Massage,Massage Therapy,0,5.0,1,spa,175
34, ks,wichita,Hairology Salon & Spa,Hair Salons,$$,5.0,1,spa,175
35, ks,wichita,Eric Fisher Salon,Skin Care,$$,4.0,32,spa,175
36, ks,wichita,Scharenberg Chiropractic,Chiropractors,0,5.0,1,spa,175
37, ks,wichita,Holmberg Wellness Group,Chiropractors,0,5.0,4,spa,175
38, ks,wichita,Sami Halaseh Salon,Hair Salons,$$,5.0,9,spa,175
39, ks,wichita,Elizabeth Adair Esthetics,Day Spas,0,5.0,1,spa,175
40, ks,wichita,Maria Bonita Beauty Salon,Hair Salons,0,5.0,1,spa,175
41, ks,wichita,ROYAL SPA,Nail Salons,$$,2.0,12,spa,175
42, ks,wichita,Java Salon,Hair Stylists,$$,3.0,9,spa,175
43, ks,wichita,The Muscle Mechanic,Massage Therapy,0,3.0,2,spa,175
44, ks,wichita,Capelli Salon,Hair Stylists,0,5.0,5,spa,175
45, ks,wichita,Posh Nails & Spa,Nail Salons,0,2.5,8,spa,175
46, ks,wichita,Elegant Nails,Nail Salons,$$,3.5,9,spa,175
47, ks,wichita,Salon Brands,Cosmetics & Beauty Supply,0,5.0,1,spa,175
48, ks,wichita,Sugar Salon,Waxing,0,3.5,8,spa,175
49, ks,wichita,Vip Nail Salon,Nail Salons,$$,4.0,15,spa,175
50, ks,wichita,BLŪM Nail Bar,Nail Salons,0,3.5,11,spa,175
51, ks,wichita,The Perfect Touch,Skin Care,$$,3.0,1,spa,175
52, ks,wichita,Bergkamp Chiropractic,Chiropractors,0,5.0,3,spa,175
53, ks,wichita,Luxe Nails & Spa,Nail Salons,$$,4.5,8,spa,175
54, ks,wichita,MUV Fitness and Massage,Massage Therapy,0,4.0,1,spa,175
55, ks,wichita,California Style Salon,Hair Salons,$$,3.5,4,spa,175
56, ks,wichita,Blue Lagoon  Nail & Spa,Nail Salons,0,1.5,4,spa,175
57, ks,wichita,Cut Salon,Hair Stylists,0,5.0,2,spa,175
58, ks,wichita,Sage Sisters,Massage Therapy,0,2.5,3,spa,175
59, ks,wichita,ABLS a Paul Mitchell Salon,Hair Salons,$$,3.5,14,spa,175
60, ks,wichita,Salon 21,Hair Salons,0,3.0,2,spa,175
61, ks,wichita,Solace Nails and Spa,Massage,$,3.5,9,spa,175
62, ks,wichita,Noell Shaw Salon & Spa,Hair Salons,0,1.0,1,spa,175
63, ks,wichita,Glamour Nails,Nail Salons,$$,3.5,15,spa,175
64, ks,wichita,Nails Today,Nail Salons,$$,2.0,7,spa,175
65, ks,wichita,Advanced Wellness & Rehab,Chiropractors,0,3.0,4,spa,175
66, ks,wichita,Sassy Nail Salon & Spa,Nail Salons,$$,2.0,9,spa,175
67, ks,wichita,Eric Fisher Salon,Hair Salons,$$$,4.0,3,spa,175
68, ks,wichita,Bellagio Nail Spa,Nail Salons,$,2.5,5,spa,175
69, ks,wichita,Regis Salon,Hair Salons,0,2.5,6,spa,175
70, ks,wichita,Advanced Nails,Nail Salons,0,2.5,3,spa,175
71, ks,wichita,Bella Chic Nail Salon & Spa,Nail Salons,$$,2.5,9,spa,175
72, ks,wichita,The Nail Lounge & Spa,Nail Salons,$$,3.0,6,spa,175
73, ks,wichita,Massage Envy - Wichita East,Massage,$$,3.5,6,spa,175
74, ks,wichita,Nails By Emily,Nail Salons,$$,2.5,7,spa,175
75, ks,wichita,Tips & Toes,Nail Salons,$$,2.0,28,spa,175
76, ks,wichita,Wilborn Hair Co,Hair Stylists,$$,2.0,3,spa,175
77, ks,wichita,Supercuts,Hair Salons,0,2.5,3,spa,175
78, ks,wichita,Amazing Salon,Nail Salons,$$,2.0,14,spa,175
79, ks,wichita,Sunshine Nail Salon,Nail Salons,$$,3.5,16,spa,175
0, ks,wilson,The Station,Massage,0,5.0,1,spa,4
1, ks,wilson,Creative Hairlines,Massage,$$,5.0,1,spa,4
2, ks,wilson,Lavish Nails and Spa,Nail Salons,0,1.0,1,spa,4
3, ks,wilson,Two Rivers Bodyshop,Massage Therapy,0,4.0,1,spa,4
0, ks,osage,Sensora Spa,Day Spas,$$,5.0,17,spa,132
1, ks,osage,"Elevate Arts of Wellness Massage and Float Spa - Lawrence, KS",Massage,$$,4.5,30,spa,132
2, ks,osage,Egos Salon & Day Spa,Day Spas,0,4.5,3,spa,132
3, ks,osage,Moon Spa,Massage Therapy,0,5.0,1,spa,132
4, ks,osage,Exclusive 3rd Street Spa,Massage,$$,5.0,2,spa,132
5, ks,osage,Merkaba Wellness Center and Spa,Massage,0,4.5,3,spa,132
6, ks,osage,The Rose - Massage and Wellness,Massage Therapy,0,5.0,6,spa,132
7, ks,osage,New Health Kansas,Skin Care,0,5.0,3,spa,132
8, ks,osage,A+SPA,Massage,0,4.5,3,spa,132
9, ks,osage,Avenue Hair Styling & Day Spa,Day Spas,$$,5.0,7,spa,132
10, ks,osage,Salon Di Marco & Day Spa,Massage,$$,4.0,36,spa,132
11, ks,osage,Serenity Thyme Massage,Massage Therapy,0,4.5,3,spa,132
12, ks,osage,His & Her Salon & Day Spa,Hair Salons,$$$$,3.0,15,spa,132
13, ks,osage,Salon Lotus,Nail Salons,$,4.0,17,spa,132
14, ks,osage,Lada Salon & Spa,Hair Salons,$$$,4.0,6,spa,132
15, ks,osage,Mass Relaxation,Massage,0,5.0,2,spa,132
16, ks,osage,Rejuvene Salon & Spa,Day Spas,$$,4.5,9,spa,132
17, ks,osage,Mateo Chiropractic,Chiropractors,0,5.0,2,spa,132
18, ks,osage,AesthetiCare,Skin Care,0,5.0,5,spa,132
19, ks,osage,Sano Massage + Wellness,Massage Therapy,0,5.0,3,spa,132
20, ks,osage,Blush Spa,Day Spas,0,5.0,1,spa,132
21, ks,osage,Infinity Nails Spa And Salon,Nail Salons,$$,3.5,36,spa,132
22, ks,osage,"Natural Healers Health and Wellness Clinic, LLC",Massage Therapy,0,5.0,1,spa,132
23, ks,osage,Oriental Massage,Massage Therapy,0,3.5,2,spa,132
24, ks,osage,Mike Kelley Massage Therapy,Massage,$$,5.0,1,spa,132
25, ks,osage,Massage Envy - Topeka,Massage,0,3.5,5,spa,132
26, ks,osage,Rodrock Chiropractic - Lawrence,Chiropractors,0,5.0,3,spa,132
27, ks,osage,Hair Expressions,Nail Salons,0,5.0,1,spa,132
28, ks,osage,Joda & Friends,Hair Salons,$$,5.0,3,spa,132
29, ks,osage,Body Boutique Women's Fitness & Health Spa,Gyms,$$,3.5,23,spa,132
